codigo;descripcion;numero;insumo;cantidad;unidad
AAA176;FOLIAR 14 1RAS;3;EPSO-TOP SULFATO DE MAGNESIO MgO 16%, SO3 32%;60;KILOGRAMO
AAA176;FOLIAR 14 1RAS;4;ETABORO (Boro Etanolamina);2;LITRO
AAA176;FOLIAR 14 1RAS;5;GLIBOR CALCIO (16,8% CaO+4,2% B) # ICA (9388);2;KILOGRAMO
AAA176;FOLIAR 14 1RAS;6;KELLUS ZINC (ZN 14%) # ICA (9650);2;KILOGRAMO
AAA176;FOLIAR 14 1RAS;7;MAP SOLUBLE (12% Nitrógeno 61% Fósforo NH4H2PO4);30;KILOGRAMO
AAA176;FOLIAR 14 1RAS;8;PEGAL PH AE Nonil Fenolpolietilenoxi etanol 181,7 g/l.;1;LITRO
AAA176;FOLIAR 14 1RAS;9;RADIGROW-NITROGENO TOTAL( N)...14,00g/LFÓSFORO TOTAL(P205)...14,07g/L POTASIO TOTAL 20)...12,00g/LCARBONO ORGANICO OXIDABLE TOTAL ...50,83g/L;2;LITRO
AAA176;FOLIAR 14 1RAS;10;UREA NITROGENO GRANULADA. 46 - 0 - 0 # ICA (6460);45;KILOGRAMO
AAA176;FOLIAR 14 1RAS;11;ZOOM DIMETOMORPH, PROPAMUCARB;4;LITRO
AAA176 PH;FOLIAR 14 1RAS;2;IMIDACLOPRID;3;LITRO
AAA176 PH;FOLIAR 14 1RAS;1;METHOX 216 SL;3;LITRO
AAA177;HERBICIDA 8 1RAS;1;AGUA;2000;LITRO
AAA177;HERBICIDA 8 1RAS;3;CASCABEL 500 SC (AMETRINA INGR-ACTIVO);4;LITRO
AAA177;HERBICIDA 8 1RAS;4;PEGAL PH AE Nonil Fenolpolietilenoxi etanol 181,7 g/l.;0,5;LITRO
AAA177;HERBICIDA 8 1RAS;2;TRILLA 80 WG (DIURON);4;LITRO
AAA177 PH;HERBICIDA 8 1RAS;1;VERDICT 1400 ICA (#1187);1,5;LITRO
AAA178;PROTECCION ADICIONAL 1 1RAS;3;AGUA;3000;LITRO
AAA178;PROTECCION ADICIONAL 1 1RAS;1;EREDAMIX Tiametoxam + Lamda Cihanotrina;1;KILOGRAMO
AAA178;PROTECCION ADICIONAL 1 1RAS;2;PEGAL PH AE Nonil Fenolpolietilenoxi etanol 181,7 g/l.;1;LITRO
AAA179;ADICIONAL 1 1RAS;14;AGUA;3000;LITRO
AAA179;ADICIONAL 1 1RAS;2;AMISOL 13-3-44 # ICA (10820);10;KILOGRAMO
AAA179;ADICIONAL 1 1RAS;1;AMISOL MICRO BORO;14;KILOGRAMO
AAA179;ADICIONAL 1 1RAS;3;CALCINIT - SC25 Fertilizante soluble (N);40;KILOGRAMO
AAA179;ADICIONAL 1 1RAS;4;CLORURO DE POTASIO - SOLUBLE 0 - 0 - 60. K2O 60%, CI45.60% # ICA (8004);34;KILOGRAMO
AAA179;ADICIONAL 1 1RAS;5;FYLLOTON  # ICA (7760);1;LITRO
AAA179;ADICIONAL 1 1RAS;6;KELLUS MIX PIÑA - SC25;2;KILOGRAMO
AAA179;ADICIONAL 1 1RAS;7;KELLUS ZINC (ZN 14%) # ICA (9650);7;KILOGRAMO
AAA179;ADICIONAL 1 1RAS;8;MOLIBOR - FR1 (MO) soluble en HCI;0,5;KILOGRAMO
AAA179;ADICIONAL 1 1RAS;9;PEGAL PH AE Nonil Fenolpolietilenoxi etanol 181,7 g/l.;1;LITRO
AAA179;ADICIONAL 1 1RAS;10;ROHIFORTA;2;LITRO
AAA179;ADICIONAL 1 1RAS;11;UREA NITROGENO GRANULADA. 46 - 0 - 0 # ICA (6460);80;KILOGRAMO
AAA179;ADICIONAL 1 1RAS;12;VINAZA BIORGANIK (Humedad 1,20% Cenizas 25,8% Materia Seca 98,1% Materia Orgánica 68,4% Carbono Orgánico Oxidable Total 28,4% Nitrógeno Total (N) 1,90% Fósforo total (P205) 0,66% Potasio # ICA (11294);4;KILOGRAMO
AAA179;ADICIONAL 1 1RAS;13;ZAFIRO PROPAMUCARB;1;LITRO
AAA180;ADICIONAL 2 1RAS;1;AGUA;3000;LITRO
AAA180;ADICIONAL 2 1RAS;3;AMISOL 13-3-44 # ICA (10820);20;KILOGRAMO
AAA180;ADICIONAL 2 1RAS;2;AMISOL MICRO BORO;14;KILOGRAMO
AAA180;ADICIONAL 2 1RAS;4;CLORURO DE POTASIO - SOLUBLE 0 - 0 - 60. K2O 60%, CI45.60% # ICA (8004);34;KILOGRAMO
AAA180;ADICIONAL 2 1RAS;5;EPSO-TOP SULFATO DE MAGNESIO MgO 16%, SO3 32%;50;KILOGRAMO
AAA180;ADICIONAL 2 1RAS;6;ETABORO (Boro Etanolamina);2;LITRO
AAA180;ADICIONAL 2 1RAS;7;FYLLOTON  # ICA (7760);1;LITRO
AAA180;ADICIONAL 2 1RAS;8;KELLUS ZINC (ZN 14%) # ICA (9650);7;KILOGRAMO
AAA180;ADICIONAL 2 1RAS;9;PEGAL PH AE Nonil Fenolpolietilenoxi etanol 181,7 g/l.;1;LITRO
AAA180;ADICIONAL 2 1RAS;13;ROOT FEE - Nitrógeno (N);17;KILOGRAMO
AAA180;ADICIONAL 2 1RAS;10;UREA NITROGENO GRANULADA. 46 - 0 - 0 # ICA (6460);80;KILOGRAMO
AAA180;ADICIONAL 2 1RAS;11;VINAZA BIORGANIK (Humedad 1,20% Cenizas 25,8% Materia Seca 98,1% Materia Orgánica 68,4% Carbono Orgánico Oxidable Total 28,4% Nitrógeno Total (N) 1,90% Fósforo total (P205) 0,66% Potasio # ICA (11294);4;KILOGRAMO
AAA180;ADICIONAL 2 1RAS;12;ZOOM DIMETOMORPH, PROPAMUCARB;4;LITRO
AAA181;PROTECCION ADICIONAL 2 1RAS;2;ACCARO 100EW;1;UNIDAD
AAA181;PROTECCION ADICIONAL 2 1RAS;1;AGUA;3000;LITRO
AAA181;PROTECCION ADICIONAL 2 1RAS;3;PEGAL PH AE Nonil Fenolpolietilenoxi etanol 181,7 g/l.;1;LITRO
AAA182;ADICIONAL 3 1RAS;1;AGUA;3000;LITRO
AAA182;ADICIONAL 3 1RAS;2;AMISOL 13-3-44 # ICA (10820);30;KILOGRAMO
AAA182;ADICIONAL 3 1RAS;3;CARBENDAZIM 500 SC PHYTOCARE;2;LITRO
AAA182;ADICIONAL 3 1RAS;4;CLORURO DE POTASIO - SOLUBLE 0 - 0 - 60. K2O 60%, CI45.60% # ICA (8004);45;KILOGRAMO
AAA182;ADICIONAL 3 1RAS;5;EPSO-TOP SULFATO DE MAGNESIO MgO 16%, SO3 32%;60;KILOGRAMO
AAA182;ADICIONAL 3 1RAS;6;ETABORO (Boro Etanolamina);14;LITRO
AAA182;ADICIONAL 3 1RAS;7;FYLLOTON  # ICA (7760);1;LITRO
AAA182;ADICIONAL 3 1RAS;8;GLIBOR CALCIO (16,8% CaO+4,2% B) # ICA (9388);1;KILOGRAMO
AAA182;ADICIONAL 3 1RAS;9;KELLUS ZINC (ZN 14%) # ICA (9650);13;KILOGRAMO
AAA182;ADICIONAL 3 1RAS;10;PEGAL PH AE Nonil Fenolpolietilenoxi etanol 181,7 g/l.;1;LITRO
AAA182;ADICIONAL 3 1RAS;13;ROOT FEE - Nitrógeno (N);18;KILOGRAMO
AAA182;ADICIONAL 3 1RAS;11;UREA NITROGENO GRANULADA. 46 - 0 - 0 # ICA (6460);80;KILOGRAMO
AAA182;ADICIONAL 3 1RAS;12;VINAZA BIORGANIK (Humedad 1,20% Cenizas 25,8% Materia Seca 98,1% Materia Orgánica 68,4% Carbono Orgánico Oxidable Total 28,4% Nitrógeno Total (N) 1,90% Fósforo total (P205) 0,66% Potasio # ICA (11294);4;KILOGRAMO
AAA183;PROTECCION ADICIONAL 3 1RAS;3;AGUA;3000;LITRO
AAA183;PROTECCION ADICIONAL 3 1RAS;1;PEGAL PH AE Nonil Fenolpolietilenoxi etanol 181,7 g/l.;1;LITRO
AAA183;PROTECCION ADICIONAL 3 1RAS;2;SEVIN - (carbarilo);2,5;LITRO
AAA184;ADICIONAL 4 1RAS;1;AGUA;3000;LITRO
AAA184;ADICIONAL 4 1RAS;2;AMISOL MICRO BORO;10;KILOGRAMO
AAA184;ADICIONAL 4 1RAS;3;CLORURO DE POTASIO - SOLUBLE 0 - 0 - 60. K2O 60%, CI45.60% # ICA (8004);15;KILOGRAMO
AAA184;ADICIONAL 4 1RAS;4;EPSO-TOP SULFATO DE MAGNESIO MgO 16%, SO3 32%;40;KILOGRAMO
AAA184;ADICIONAL 4 1RAS;5;ETABORO (Boro Etanolamina);1;LITRO
AAA184;ADICIONAL 4 1RAS;6;FYLLOTON  # ICA (7760);1;LITRO
AAA184;ADICIONAL 4 1RAS;7;GLIBOR CALCIO (16,8% CaO+4,2% B) # ICA (9388);1;KILOGRAMO
AAA184;ADICIONAL 4 1RAS;8;KELLUS ZINC (ZN 14%) # ICA (9650);7,5;KILOGRAMO
AAA184;ADICIONAL 4 1RAS;9;PEGAL PH AE Nonil Fenolpolietilenoxi etanol 181,7 g/l.;1;LITRO
AAA184;ADICIONAL 4 1RAS;14;ROHIFORTA;2;LITRO
AAA184;ADICIONAL 4 1RAS;13;ROOT FEE - Nitrógeno (N);6;KILOGRAMO
AAA184;ADICIONAL 4 1RAS;10;UREA NITROGENO GRANULADA. 46 - 0 - 0 # ICA (6460);40;KILOGRAMO
AAA184;ADICIONAL 4 1RAS;11;VINAZA BIORGANIK (Humedad 1,20% Cenizas 25,8% Materia Seca 98,1% Materia Orgánica 68,4% Carbono Orgánico Oxidable Total 28,4% Nitrógeno Total (N) 1,90% Fósforo total (P205) 0,66% Potasio # ICA (11294);3;KILOGRAMO
AAA184;ADICIONAL 4 1RAS;12;ZOOM DIMETOMORPH, PROPAMUCARB;6;LITRO
AAA185;PROTECCION ADICIONAL 4 1RAS;2;AGUA;3000;LITRO
AAA185;PROTECCION ADICIONAL 4 1RAS;1;PEGAL PH AE Nonil Fenolpolietilenoxi etanol 181,7 g/l.;1;LITRO
AAA185 PH;PROTECCIÓN ADICIONAL 4 1RAS;1;NILO (IFENTRINA + IMIDACLOPRID);1,4;LITRO
AAA186;ADICIONAL 5 1RAS;1;AGUA;3000;LITRO
AAA186;ADICIONAL 5 1RAS;2;AMISOL MICRO BORO;10;KILOGRAMO
AAA186;ADICIONAL 5 1RAS;3;CALCINIT - SC25 Fertilizante soluble (N);30;KILOGRAMO
AAA186;ADICIONAL 5 1RAS;4;CLORURO DE POTASIO - SOLUBLE 0 - 0 - 60. K2O 60%, CI45.60% # ICA (8004);15;KILOGRAMO
AAA186;ADICIONAL 5 1RAS;5;FYLLOTON  # ICA (7760);1;LITRO
AAA186;ADICIONAL 5 1RAS;6;KELLUS ZINC (ZN 14%) # ICA (9650);7,5;KILOGRAMO
AAA186;ADICIONAL 5 1RAS;7;MOLIBOR - FR1 (MO) soluble en HCI;0,5;KILOGRAMO
AAA186;ADICIONAL 5 1RAS;8;PEGAL PH AE Nonil Fenolpolietilenoxi etanol 181,7 g/l.;1;LITRO
AAA186;ADICIONAL 5 1RAS;11;ROOT FEE - Nitrógeno (N);6;KILOGRAMO
AAA186;ADICIONAL 5 1RAS;9;UREA NITROGENO GRANULADA. 46 - 0 - 0 # ICA (6460);40;KILOGRAMO
AAA186;ADICIONAL 5 1RAS;10;VINAZA BIORGANIK (Humedad 1,20% Cenizas 25,8% Materia Seca 98,1% Materia Orgánica 68,4% Carbono Orgánico Oxidable Total 28,4% Nitrógeno Total (N) 1,90% Fósforo total (P205) 0,66% Potasio # ICA (11294);3;KILOGRAMO
AAA186 PH;ADICIONAL 5 1RAS;1;TIMOREX GOLD 23.8 EC;2;LITRO
AAA187;INDUCCION 1 1RAS;1;AGUA;6000;LITRO
AAA187;INDUCCION 1 1RAS;4;ETHEPHON 480 SL Regulador fisiologico (ethephon 480 SL.);2;LITRO
AAA187;INDUCCION 1 1RAS;5;PEGAL PH AE Nonil Fenolpolietilenoxi etanol 181,7 g/l.;1;LITRO
AAA187;INDUCCION 1 1RAS;3;PENTAHIDRATADO (BOROSOLUBLE EN AGUA 15.3% + PH EN SOLUCION AL 10%  9.01+SOLUBILIDAD 20°C4.37G/MIL+CONDUCTIVIDAD ELECTRICA1/100. 4.4ds/m # ICA (9339) BORAX;3;KILOGRAMO
AAA187;INDUCCION 1 1RAS;2;UREA NITROGENO GRANULADA. 46 - 0 - 0 # ICA (6460);30;KILOGRAMO
AAA188;INDUCCION 2 1RAS;1;AGUA;6000;LITRO
AAA188;INDUCCION 2 1RAS;5;ETHEPHON 480 SL Regulador fisiologico (ethephon 480 SL.);2;LITRO
AAA188;INDUCCION 2 1RAS;2;PEGAL PH AE Nonil Fenolpolietilenoxi etanol 181,7 g/l.;1;LITRO
AAA188;INDUCCION 2 1RAS;4;PENTAHIDRATADO (BOROSOLUBLE EN AGUA 15.3% + PH EN SOLUCION AL 10%  9.01+SOLUBILIDAD 20°C4.37G/MIL+CONDUCTIVIDAD ELECTRICA1/100. 4.4ds/m # ICA (9339) BORAX;3;KILOGRAMO
AAA188;INDUCCION 2 1RAS;3;UREA NITROGENO GRANULADA. 46 - 0 - 0 # ICA (6460);30;KILOGRAMO
AAA190;PROTECTOR SOLAR 1 1RAS;1;AGUA;2000;LITRO
AAA190;PROTECTOR SOLAR 1 1RAS;2;CRENTO PROTECTOR SOLAR;30;KILOGRAMO
AAA193;PROTECTOR SOLAR 2 1RAS;4;AGUA;2000;LITRO
AAA193;PROTECTOR SOLAR 2 1RAS;3;ARPON (Polyether polymethyl siloxano copolymer);0,60000002;LITRO
AAA193;PROTECTOR SOLAR 2 1RAS;1;CRENTO PROTECTOR SOLAR;30;KILOGRAMO
AAA193;PROTECTOR SOLAR 2 1RAS;2;PEGAL PH AE Nonil Fenolpolietilenoxi etanol 181,7 g/l.;1;LITRO
AAA195;PROTECTOR SOLAR 3 1RAS;4;AGUA;2000;LITRO
AAA195;PROTECTOR SOLAR 3 1RAS;3;ARPON (Polyether polymethyl siloxano copolymer);0,60000002;LITRO
AAA195;PROTECTOR SOLAR 3 1RAS;1;CRENTO PROTECTOR SOLAR;30;KILOGRAMO
AAA195;PROTECTOR SOLAR 3 1RAS;2;PEGAL PH AE Nonil Fenolpolietilenoxi etanol 181,7 g/l.;1;LITRO
AAA197;PROTECTOR SOLAR 4 1RAS;2;AGUA;2000;LITRO
AAA197;PROTECTOR SOLAR 4 1RAS;1;CRENTO PROTECTOR SOLAR;30;KILOGRAMO
AAA200;MEJORADOR 1RAS;3;AGROTIN;0,5;LITRO
AAA200;MEJORADOR 1RAS;1;AGUA;4000;LITRO
AAA200;MEJORADOR 1RAS;2;ETHEPHON 480 SL Regulador fisiologico (ethephon 480 SL.);0,5;LITRO
AAA201;MADURACION ESPECIAL PRIMER PASE 1RAS;4;ACIDO FOSFORICO AL 85%;1;KILOGRAMO
AAA201;MADURACION ESPECIAL PRIMER PASE 1RAS;3;AGROTIN;2;LITRO
AAA201;MADURACION ESPECIAL PRIMER PASE 1RAS;1;AGUA;4000;LITRO
AAA201;MADURACION ESPECIAL PRIMER PASE 1RAS;2;ETHEPHON 480 SL Regulador fisiologico (ethephon 480 SL.);2;LITRO
AAA202;MADURACION ESPECIAL SEGUNDO PASE 1RAS;4;ACIDO FOSFORICO AL 85%;1;KILOGRAMO
AAA202;MADURACION ESPECIAL SEGUNDO PASE 1RAS;3;AGROTIN;2;LITRO
AAA202;MADURACION ESPECIAL SEGUNDO PASE 1RAS;1;AGUA;4000;LITRO
AAA202;MADURACION ESPECIAL SEGUNDO PASE 1RAS;2;ETHEPHON 480 SL Regulador fisiologico (ethephon 480 SL.);2;LITRO
AAA206;ADICIONAL EXTRA 5 1RAS;11;AGUA;3000;LITRO
AAA206;ADICIONAL EXTRA 5 1RAS;7;AMISOL MICRO BORO;10;KILOGRAMO
AAA206;ADICIONAL EXTRA 5 1RAS;1;CALCINIT - SC25 Fertilizante soluble (N);15;KILOGRAMO
AAA206;ADICIONAL EXTRA 5 1RAS;9;CLORURO DE POTASIO - SOLUBLE 0 - 0 - 60. K2O 60%, CI45.60% # ICA (8004);15;KILOGRAMO
AAA206;ADICIONAL EXTRA 5 1RAS;3;FYLLOTON  # ICA (7760);1;LITRO
AAA206;ADICIONAL EXTRA 5 1RAS;5;KELLUS ZINC (ZN 14%) # ICA (9650);7,5;KILOGRAMO
AAA206;ADICIONAL EXTRA 5 1RAS;2;MOLIBOR - FR1 (MO) soluble en HCI;0,5;KILOGRAMO
AAA206;ADICIONAL EXTRA 5 1RAS;4;PEGAL PH AE Nonil Fenolpolietilenoxi etanol 181,7 g/l.;1;LITRO
AAA206;ADICIONAL EXTRA 5 1RAS;8;ROOT FEE - Nitrógeno (N);6;KILOGRAMO
AAA206;ADICIONAL EXTRA 5 1RAS;10;UREA NITROGENO GRANULADA. 46 - 0 - 0 # ICA (6460);40;KILOGRAMO
AAA206;ADICIONAL EXTRA 5 1RAS;6;VINAZA BIORGANIK (Humedad 1,20% Cenizas 25,8% Materia Seca 98,1% Materia Orgánica 68,4% Carbono Orgánico Oxidable Total 28,4% Nitrógeno Total (N) 1,90% Fósforo total (P205) 0,66% Potasio # ICA (11294);3;KILOGRAMO
AAA206 PH;ADICIONAL EXTRA 5 1RAS;1;TIMOREX GOLD 23.8 EC;2;LITRO
AAA207;INSECTICIDA POST-FORZA 1 1RAS;11;AGUA;4000;LITRO
AAA207;INSECTICIDA POST-FORZA 1 1RAS;1;AMISOL MICRO BORO;10;KILOGRAMO
AAA207;INSECTICIDA POST-FORZA 1 1RAS;10;ARPON (Polyether polymethyl siloxano copolymer);0,60000002;LITRO
AAA207;INSECTICIDA POST-FORZA 1 1RAS;2;"ATP UP-NITROGENO TOTAL (N) ;FOSFORO ASIMILABLE;CARBONO ORGÁNICO OXIDABLE TOTAL";2;LITRO
AAA207;INSECTICIDA POST-FORZA 1 1RAS;3;CALVIT C- CALCIO SOLUBLE EN AGUA (CaO) # ICA (2567);18;LITRO
AAA207;INSECTICIDA POST-FORZA 1 1RAS;4;CLORURO DE POTASIO - SOLUBLE 0 - 0 - 60. K2O 60%, CI45.60% # ICA (8004);20;KILOGRAMO
AAA207;INSECTICIDA POST-FORZA 1 1RAS;8;KELLUS MIX PIÑA - SC25;0,25;KILOGRAMO
AAA207;INSECTICIDA POST-FORZA 1 1RAS;5;KELLUS ZINC (ZN 14%) # ICA (9650);2;KILOGRAMO
AAA207;INSECTICIDA POST-FORZA 1 1RAS;6;LARIHMA (LAMBDA CYHALOTRINA);2;LITRO
AAA207;INSECTICIDA POST-FORZA 1 1RAS;9;PEGAL PH AE Nonil Fenolpolietilenoxi etanol 181,7 g/l.;1;LITRO
AAA207;INSECTICIDA POST-FORZA 1 1RAS;7;POTABON K (Jabon Potásico);6;LITRO
AAA207;INSECTICIDA POST-FORZA 1 1RAS;12;ROHIFORTA;2;LITRO
AAA208;POST-FORZA 2 1RAS;13;AGUA;4000;LITRO
AAA208;POST-FORZA 2 1RAS;1;AMISOL MICRO BORO;10;KILOGRAMO
AAA208;POST-FORZA 2 1RAS;12;ARPON (Polyether polymethyl siloxano copolymer);0,60000002;LITRO
AAA208;POST-FORZA 2 1RAS;2;CLORURO DE POTASIO - SOLUBLE 0 - 0 - 60. K2O 60%, CI45.60% # ICA (8004);20;KILOGRAMO
AAA208;POST-FORZA 2 1RAS;3;CORMORAN (ACETAMIPRID 80 G/L NOVALURON 100 G/L;2;LITRO
AAA208;POST-FORZA 2 1RAS;4;EPSO-TOP SULFATO DE MAGNESIO MgO 16%, SO3 32%;30;KILOGRAMO
AAA208;POST-FORZA 2 1RAS;11;KELLUS MIX PIÑA - SC25;0,25;KILOGRAMO
AAA208;POST-FORZA 2 1RAS;5;KELLUS ZINC (ZN 14%) # ICA (9650);2;KILOGRAMO
AAA208;POST-FORZA 2 1RAS;6;PEGAL PH AE Nonil Fenolpolietilenoxi etanol 181,7 g/l.;1;LITRO
AAA208;POST-FORZA 2 1RAS;10;PHYTOSOAP;2;LITRO
AAA208;POST-FORZA 2 1RAS;9;POTABON K (Jabon Potásico);6;LITRO
AAA208;POST-FORZA 2 1RAS;7;RADIGROW-NITROGENO TOTAL( N)...14,00g/LFÓSFORO TOTAL(P205)...14,07g/L POTASIO TOTAL 20)...12,00g/LCARBONO ORGANICO OXIDABLE TOTAL ...50,83g/L;1,5;LITRO
AAA208;POST-FORZA 2 1RAS;14;ROHIFORTA;2;LITRO
AAA208;POST-FORZA 2 1RAS;8;VINAZA BIORGANIK (Humedad 1,20% Cenizas 25,8% Materia Seca 98,1% Materia Orgánica 68,4% Carbono Orgánico Oxidable Total 28,4% Nitrógeno Total (N) 1,90% Fósforo total (P205) 0,66% Potasio # ICA (11294);4;KILOGRAMO
AAA208 PH;POST-FORZA 2 1RAS;1;IMIDACLOPRID;3;LITRO
AAA208 PH;POST-FORZA 2 1RAS;2;TIMOREX GOLD 23.8 EC;5;LITRO
AAA209;POST-FORZA 3 1RAS;10;AGUA;4000;LITRO
AAA209;POST-FORZA 3 1RAS;1;AMISOL MICRO BORO;10;KILOGRAMO
AAA209;POST-FORZA 3 1RAS;9;ARPON (Polyether polymethyl siloxano copolymer);0,60000002;LITRO
AAA209;POST-FORZA 3 1RAS;2;CALVIT C- CALCIO SOLUBLE EN AGUA (CaO) # ICA (2567);16;LITRO
AAA209;POST-FORZA 3 1RAS;3;CLORURO DE POTASIO - SOLUBLE 0 - 0 - 60. K2O 60%, CI45.60% # ICA (8004);40;KILOGRAMO
AAA209;POST-FORZA 3 1RAS;4;KELLUS MIX PIÑA - SC25;0,5;KILOGRAMO
AAA209;POST-FORZA 3 1RAS;5;KELLUS ZINC (ZN 14%) # ICA (9650);2;KILOGRAMO
AAA209;POST-FORZA 3 1RAS;12;LARIHMA (LAMBDA CYHALOTRINA);1,5;LITRO
AAA209;POST-FORZA 3 1RAS;6;PEGAL PH AE Nonil Fenolpolietilenoxi etanol 181,7 g/l.;1;LITRO
AAA209;POST-FORZA 3 1RAS;8;POTABON K (Jabon Potásico);6;LITRO
AAA209;POST-FORZA 3 1RAS;11;ROHIFORTA;2;LITRO
AAA209;POST-FORZA 3 1RAS;7;SEVIN - (carbarilo);3;LITRO
AAA209 PH;POST-FORZA 3 1RAS;1;DIPEL SE;2;LITRO
AAA209 PH;POST-FORZA 3 1RAS;2;MIRAGE (PROCLORAZ ING-ACTIVO);2,5;LITRO
AAA210;POST-FORZA 4 1RAS;12;ACCARO 100EW;1;UNIDAD
AAA210;POST-FORZA 4 1RAS;10;AGUA;4000;LITRO
AAA210;POST-FORZA 4 1RAS;4;AMISOL MICRO BORO;10;KILOGRAMO
AAA210;POST-FORZA 4 1RAS;9;ARPON (Polyether polymethyl siloxano copolymer);0,60000002;LITRO
AAA210;POST-FORZA 4 1RAS;3;CLORURO DE POTASIO - SOLUBLE 0 - 0 - 60. K2O 60%, CI45.60% # ICA (8004);40;KILOGRAMO
AAA210;POST-FORZA 4 1RAS;2;EPSO-TOP SULFATO DE MAGNESIO MgO 16%, SO3 32%;30;KILOGRAMO
AAA210;POST-FORZA 4 1RAS;6;KELLUS MIX PIÑA - SC25;0,5;KILOGRAMO
